CRN,CALL_TM_min
2016052356,6.0
2016052357,0.0
2016052359,12.0
2016052360,0.0
2016052362,8.0
2016052363,7.0
2016052365,2.0
2016052366,1.0
2016052367,2.0
2016052368,1.0
2016052369,5.0
2016052370,5.0
2016052371,5.0
2016052372,20.0
2016052374,1.0
2016052375,36.0
2016052376,6.0
2016052377,60.0
2016052379,5.0
2016052380,9.0
2016052381,4.0
2016052382,5.0
2016052383,11.0
2016052384,0.0
2016052386,15.0
2016052387,11.0
2016052389,5.0
2016052391,0.0
2016052392,17.0
2016052393,1.0
2016052394,5.0
2016052395,4.0
2016052396,6.0
2016052397,15.0
2016052398,10.0
2016052399,39.0
2016052400,12.0
2016052401,56.0
2016052402,2.0
2016052403,3.0
2016052404,1.0
2016052405,5.0
2016052406,0.0
2016052407,7.0
2016052408,3.0
2016052409,5.0
2016052410,77.0
2016052411,6.0
2016052412,7.0
2016052415,43.0
2016052416,3.0
2016052417,12.0
2016052418,11.0
2016052419,4.0
2016052420,5.0
2016052438,0.0
2016052487,1.0
2016052525,4.0
2016052649,10.0
2016052821,3.0
2016052822,5.0
2016052823,20.0
2016052824,2.0
2016052825,3.0
2016052826,3.0
2016052827,2.0
2016052828,2.0
2016052829,1.0
2016052830,5.0
2016052831,0.0
2016052832,48.0
2016052833,18.0
2016052835,47.0
2016052836,7.0
2016052837,19.0
2016052838,7.0
2016052839,3.0
2016052840,0.0
2016052841,6.0
2016052842,0.0
2016052843,24.0
2016052844,0.0
2016052845,0.0
2016052846,5.0
2016052847,7.0
2016052849,7.0
2016052850,18.0
2016052851,0.0
2016052852,7.0
2016052853,15.0
2016052854,56.0
2016052855,3.0
2016052856,2.0
2016052857,9.0
2016052858,9.0
2016052868,14.0
2016052871,3.0
2016052872,0.0
2016052873,1.0
2016052874,14.0
2016052880,0.0
2016052883,14.0
2016052886,1.0
2016052919,13.0
2016052921,3.0
2016052922,16.0
2016052926,7.0
2016052929,1.0
2016052935,1.0
2016052936,1.0
2016052944,10.0
2016052952,10.0
2016052954,3.0
2016052958,3.0
2016052987,5.0
2016052992,2.0
2016053089,0.0
2016053170,0.0
2016053237,0.0
2016053264,2.0
2016053265,0.0
2016053266,6.0
2016053267,0.0
2016053268,9.0
2016053269,5.0
2016053285,29.0
2016053287,0.0
2016053288,6.0
2016053289,10.0
2016053290,15.0
2016053341,6.0
2016053343,0.0
2016053365,0.0
2016053467,15.0
2016053494,0.0
2016053554,0.0
2016053569,2.0
2016053621,2.0
2016053622,0.0
2016053623,0.0
2016053624,1.0
2016053625,0.0
2016053626,6.0
2016053627,3.0
2016053629,37.0
2016053630,5.0
2016053631,32.0
2016053633,7.0
2016053635,0.0
2016053636,5.0
2016053638,5.0
2016053639,5.0
2016053640,8.0
2016053641,18.0
2016053642,0.0
2016053643,0.0
2016053644,1.0
2016053645,3.0
2016053647,9.0
2016053648,15.0
2016053650,1.0
2016053652,15.0
2016053654,2.0
2016053655,1.0
2016053656,0.0
2016053657,80.0
2016053658,2.0
2016053659,26.0
2016053660,3.0
2016053661,19.0
2016053662,0.0
2016053663,9.0
2016053664,0.0
2016053665,7.0
2016053666,10.0
2016053667,7.0
2016053669,3.0
2016053670,6.0
2016053672,0.0
2016053673,7.0
2016053674,20.0
2016053675,3.0
2016053676,5.0
2016053677,0.0
2016053678,5.0
2016053679,13.0
2016053680,6.0
2016053681,0.0
2016053682,18.0
2016053683,0.0
2016053684,5.0
2016053685,3.0
2016053686,4.0
2016053687,3.0
2016053688,17.0
2016053689,8.0
2016053690,16.0
2016053691,4.0
2016053692,7.0
2016053693,10.0
2016053694,3.0
2016053695,6.0
2016053696,10.0
2016053697,5.0
2016053699,1.0
2016053700,6.0
2016053701,0.0
2016053702,3.0
2016053706,3.0
2016053707,2.0
2016053708,4.0
2016053709,9.0
2016053710,15.0
2016053711,47.0
2016053712,36.0
2016053713,46.0
2016053714,3.0
2016053717,19.0
2016053718,0.0
2016053719,5.0
2016053721,5.0
2016053722,6.0
2016053723,16.0
2016053724,29.0
2016053726,9.0
2016053729,5.0
2016053730,0.0
2016053731,16.0
2016053732,2.0
2016053734,3.0
2016053735,5.0
2016053738,0.0
2016053739,26.0
2016053740,25.0
2016053741,0.0
2016053743,0.0
2016053745,0.0
2016053747,47.0
2016053748,6.0
2016053749,15.0
2016053750,3.0
2016053751,3.0
2016053752,0.0
2016053753,0.0
2016053755,0.0
2016053756,1.0
2016053757,10.0
2016053758,4.0
2016053759,13.0
2016053760,10.0
2016053761,5.0
2016053762,2.0
2016053763,15.0
2016053764,45.0
2016053765,11.0
2016053766,6.0
2016053767,7.0
2016053768,0.0
2016053769,36.0
2016053770,2.0
2016053771,6.0
2016053772,2.0
2016053773,23.0
2016053774,0.0
2016053775,8.0
2016053776,10.0
2016053778,3.0
2016053780,25.0
2016053783,0.0
2016053784,0.0
2016053786,3.0
2016053787,9.0
2016053790,10.0
2016053791,2.0
2016053792,9.0
2016053793,8.0
2016053794,7.0
2016053796,0.0
2016053797,3.0
2016053799,5.0
2016053800,0.0
2016053801,0.0
2016053802,15.0
2016053803,1.0
2016053804,5.0
2016053805,21.0
2016053806,12.0
2016053807,0.0
2016053808,13.0
2016053809,4.0
2016053810,5.0
2016053811,9.0
2016053812,8.0
2016053813,0.0
2016053814,12.0
2016053816,4.0
2016053817,18.0
2016053818,0.0
2016053819,0.0
2016053820,10.0
2016053821,0.0
2016053822,9.0
2016053823,4.0
2016053824,9.0
2016053825,5.0
2016053827,0.0
2016053828,4.0
2016053829,5.0
2016053830,7.0
2016053831,2.0
2016053855,2.0
2016053858,19.0
2016053859,1.0
2016053861,2.0
2016053865,1.0
2016053866,1.0
2016053896,14.0
2016053897,10.0
2016053900,1.0
2016053902,10.0
2016053903,1.0
2016053909,3.0
2016053913,1.0
2016053915,6.0
2016053919,5.0
2016053949,52.0
2016054140,3.0
2016054148,0.0
2016054149,1.0
2016054151,4.0
2016054152,6.0
2016054153,17.0
2016054154,12.0
2016054156,0.0
2016054157,36.0
2016054158,2.0
2016054159,3.0
2016054160,18.0
2016054161,0.0
2016054162,2.0
2016054163,10.0
2016054165,6.0
2016054167,27.0
2016054168,0.0
2016054169,22.0
2016054170,4.0
2016054171,32.0
2016054172,18.0
2016054173,31.0
2016054174,1.0
2016054175,15.0
2016054176,10.0
2016054177,6.0
2016054178,11.0
2016054180,5.0
2016054181,15.0
2016054182,30.0
2016054183,7.0
2016054184,46.0
2016054185,20.0
2016054186,3.0
2016054187,39.0
2016054188,0.0
2016054190,2.0
2016054191,5.0
2016054192,80.0
2016054195,6.0
2016054196,0.0
2016054197,4.0
2016054198,0.0
2016054200,26.0
2016054201,8.0
2016054202,30.0
2016054234,10.0
2016054235,0.0
2016054236,14.0
2016054238,2.0
2016054239,1.0
2016054776,0.0
2016055081,37.0
2016055415,5.0
2016055601,20.0
2016055602,1.0
2016055603,3.0
2016055604,0.0
2016055606,1.0
2016055607,2.0
2016055608,6.0
2016055609,19.0
2016055610,1.0
2016055612,8.0
2016055665,1.0
2016055866,0.0
2016056006,10.0
2016056007,16.0
2016056008,51.0
2016056009,4.0
2016056010,3.0
2016056011,4.0
2016056012,7.0
2016056013,0.0
2016056014,5.0
2016056015,2.0
2016056016,2.0
2016056017,2.0
2016056018,1.0
2016056019,14.0
2016056020,37.0
2016056021,5.0
2016056022,3.0
2016056023,2.0
2016056024,36.0
2016056025,2.0
2016056026,33.0
2016056027,1.0
2016056028,0.0
2016056029,3.0
2016056030,4.0
2016056032,4.0
2016056033,10.0
2016056034,9.0
2016056036,4.0
2016056039,10.0
2016056040,0.0
2016056041,6.0
2016056042,5.0
2016056043,3.0
2016056046,6.0
2016056047,20.0
2016056048,0.0
2016056049,2.0
2016056050,15.0
2016056052,6.0
2016056054,0.0
2016056055,9.0
2016056056,24.0
2016056057,30.0
2016056058,54.0
2016056059,4.0
2016056060,8.0
2016056061,1.0
2016056062,81.0
2016056063,13.0
2016056065,2.0
2016056066,1.0
2016056067,4.0
2016056068,8.0
2016056070,4.0
2016056071,1.0
2016056072,20.0
2016056073,3.0
2016056074,2.0
2016056075,13.0
2016056076,12.0
2016056077,1.0
2016056078,10.0
2016056079,0.0
2016056080,0.0
2016056081,4.0
2016056083,2.0
2016056084,9.0
2016056085,20.0
2016056088,0.0
2016056089,3.0
2016056090,11.0
2016056091,19.0
2016056094,18.0
2016056095,3.0
2016056096,5.0
2016056110,0.0
2016056160,2.0
2016056376,0.0
2016056434,1.0
2016056435,5.0
2016056719,0.0
2016056749,0.0
2016057069,0.0
2016057239,2.0
2016057269,5.0
2016057270,3.0
2016057272,0.0
2016057273,10.0
2016057274,3.0
2016057275,3.0
2016057276,5.0
2016057277,4.0
2016057278,4.0
2016057279,4.0
2016057280,2.0
2016057282,1.0
2016057312,0.0
2016058010,15.0
2016058094,7.0
2016058095,0.0
2016058097,4.0
2016058098,21.0
2016058121,1.0
2016058125,33.0
2016058127,15.0
2016058133,2.0
2016058184,0.0
2016058193,0.0
2016058198,2.0
2016058205,10.0
2016058465,39.0
2016058502,1.0
2016058503,0.0
2016058504,0.0
2016058505,19.0
2016058506,49.0
2016058508,2.0
2016058509,60.0
2016058510,6.0
2016058511,0.0
2016058513,25.0
2016058514,39.0
2016058516,3.0
2016058517,0.0
2016058518,0.0
2016058519,12.0
2016058521,5.0
2016058522,6.0
2016058523,3.0
2016058526,1.0
2016058527,0.0
2016058528,60.0
2016058529,5.0
2016058531,5.0
2016058532,55.0
2016058533,2.0
2016058534,0.0
2016058536,0.0
2016058537,5.0
2016058538,27.0
2016058539,2.0
2016058540,23.0
2016058541,1.0
2016058542,4.0
2016058543,0.0
2016058544,38.0
2016058546,6.0
2016058547,40.0
2016058548,10.0
2016058550,1.0
2016058551,4.0
2016058552,1.0
2016058553,0.0
2016058555,0.0
2016058556,4.0
2016058557,2.0
2016058559,39.0
2016058560,2.0
2016058561,0.0
2016058562,57.0
2016058563,0.0
2016058564,5.0
2016058566,0.0
2016058568,6.0
2016058569,5.0
2016058570,1.0
2016058571,2.0
2016058572,0.0
2016058573,19.0
2016058575,0.0
2016058576,58.0
2016058577,5.0
2016058578,6.0
2016058579,2.0
2016058580,0.0
2016058581,11.0
2016058582,31.0
2016058583,4.0
2016058584,5.0
2016058585,0.0
2016058586,9.0
2016058587,55.0
2016058588,40.0
2016058589,7.0
2016058590,0.0
2016058592,28.0
2016058593,58.0
2016058594,30.0
2016058595,0.0
2016058596,6.0
2016058597,0.0
2016058598,1.0
2016058599,4.0
2016058600,0.0
2016058601,40.0
2016058602,3.0
2016058603,3.0
2016058604,11.0
2016058605,44.0
2016058606,0.0
2016058608,3.0
2016058609,5.0
2016058610,6.0
2016058611,73.0
2016058613,0.0
2016058614,3.0
2016058615,65.0
2016058616,1.0
2016058617,7.0
2016058618,2.0
2016058619,0.0
2016058621,1.0
2016058623,0.0
2016058624,2.0
2016058625,42.0
2016058626,3.0
2016058627,18.0
2016058629,5.0
2016058630,2.0
2016058631,3.0
2016058632,0.0
2016058633,0.0
2016058634,2.0
2016058638,5.0
2016058640,4.0
2016058641,5.0
2016058642,15.0
2016058643,11.0
2016058645,3.0
2016058646,32.0
2016058648,12.0
2016058650,2.0
2016058651,0.0
2016058652,18.0
2016058653,1.0
2016058654,1.0
2016058655,1.0
2016058656,17.0
2016058657,16.0
2016058658,3.0
2016058659,0.0
2016058660,2.0
2016058661,1.0
2016058663,3.0
2016058664,7.0
2016058665,9.0
2016058666,1.0
2016058667,41.0
2016058668,30.0
2016058669,5.0
2016058671,15.0
2016058672,5.0
2016058673,47.0
2016058674,6.0
2016058675,3.0
2016058676,4.0
2016058677,11.0
2016058678,5.0
2016058679,0.0
2016058681,75.0
2016058682,12.0
2016058683,13.0
2016058685,9.0
2016058686,1.0
2016058687,0.0
2016058688,0.0
2016058707,10.0
2016058708,4.0
2016058709,7.0
2016058711,10.0
2016058716,2.0
2016058717,2.0
2016058726,0.0
2016058731,11.0
2016058734,10.0
2016058747,0.0
2016058786,3.0
2016058789,9.0
2016058795,1.0
2016058799,4.0
2016058803,0.0
2016058806,2.0
2016058822,10.0
2016058824,0.0
2016058828,0.0
2016059486,0.0
2016059507,9.0
2016059559,0.0
2016059762,0.0
2016059803,1.0
2016059805,0.0
2016059917,0.0
2016059997,10.0
2016060048,10.0
2016060049,13.0
2016060055,1.0
2016060058,3.0
2016060455,0.0
2016060458,3.0
2016060459,0.0
2016060460,1.0
2016060461,2.0
2016060488,25.0
2016060495,1.0
2016060496,6.0
2016060497,9.0
2016060498,0.0
2016060501,0.0
2016060502,0.0
2016060503,9.0
2016060505,2.0
2016060509,7.0
2016060511,4.0
2016060516,2.0
2016060519,3.0
2016060593,2.0
2016060693,2.0
2016060817,6.0
2016060818,0.0
2016060820,3.0
2016060821,0.0
2016060823,5.0
2016060825,81.0
2016060826,2.0
2016060827,0.0
2016060828,0.0
2016060829,5.0
2016060830,14.0
2016060831,13.0
2016060832,2.0
2016060833,5.0
2016060834,0.0
2016060835,5.0
2016060836,0.0
2016060837,3.0
2016060841,8.0
2016060843,0.0
2016060845,23.0
2016060846,2.0
2016060847,2.0
2016060848,0.0
2016060850,0.0
2016060851,8.0
2016060852,0.0
2016060856,8.0
2016060857,4.0
2016060870,3.0
2016060877,9.0
2016060881,3.0
2016060953,2.0
2016061225,0.0
2016061226,9.0
2016061227,10.0
2016061228,24.0
2016061229,2.0
2016061230,8.0
2016061231,5.0
2016061233,2.0
2016061235,27.0
2016061236,63.0
2016061237,2.0
2016061239,6.0
2016061240,2.0
2016061243,1.0
2016061246,1.0
2016061247,1.0
2016061248,7.0
2016061270,6.0
2016061273,0.0
2016061274,1.0
2016061277,0.0
2016061280,1.0
2016061285,1.0
2016061296,1.0
2016061320,10.0
2016061325,0.0
2016061326,3.0
2016061329,1.0
2016061332,2.0
2016061339,1.0
2016061340,3.0
2016061341,0.0
2016061346,0.0
2016061347,2.0
2016061348,6.0
2016061667,7.0
2016061668,6.0
2016061669,0.0
2016061681,4.0
2016061684,3.0
2016061693,0.0
2016061694,6.0
2016061695,10.0
2016061700,2.0
2016061701,0.0
2016061702,23.0
2016061703,0.0
2016061705,3.0
2016061748,10.0
2016061750,10.0
2016061932,0.0
2016062142,4.0
2016062237,2.0
2016062301,1.0
2016062304,3.0
2016062510,0.0
2016062511,1.0
2016062512,12.0
2016062513,2.0
2016062514,5.0
2016062515,2.0
2016062516,3.0
2016062517,6.0
2016062518,4.0
2016062520,6.0
2016062521,4.0
2016062524,1.0
2016062526,7.0
2016062527,9.0
2016062528,0.0
2016062529,0.0
2016062530,7.0
2016062531,10.0
2016062532,3.0
2016062533,0.0
2016062534,0.0
2016062535,0.0
2016062536,5.0
2016062537,2.0
2016062538,39.0
2016062539,1.0
2016062540,0.0
2016062541,5.0
2016062542,7.0
2016062544,39.0
2016062545,0.0
2016062547,9.0
2016062548,10.0
2016062556,1.0
2016062558,15.0
2016062559,0.0
2016062560,5.0
2016062561,1.0
2016062562,14.0
2016062563,7.0
2016062565,0.0
2016062566,2.0
2016062567,7.0
2016062569,3.0
2016062570,3.0
2016062571,30.0
2016062573,21.0
2016062574,1.0
2016062575,0.0
2016062576,9.0
2016062577,21.0
2016062578,47.0
2016062579,64.0
2016062581,10.0
2016062582,0.0
2016062584,0.0
2016062585,12.0
2016062586,5.0
2016062587,11.0
2016062588,1.0
2016062591,4.0
2016062592,22.0
2016062593,6.0
2016062594,9.0
2016062595,10.0
2016062596,15.0
2016062597,0.0
2016062598,3.0
2016062599,1.0
2016062600,4.0
2016062601,24.0
2016062604,19.0
2016062605,10.0
2016062606,4.0
2016062608,4.0
2016062609,14.0
2016062610,0.0
2016062611,2.0
2016062612,3.0
2016062613,65.0
2016062614,9.0
2016062615,4.0
2016062616,8.0
2016062617,37.0
2016062618,6.0
2016062619,5.0
2016062620,2.0
2016062621,15.0
2016062628,2.0
2016062629,60.0
2016062633,8.0
2016062634,5.0
2016062635,72.0
2016062636,0.0
2016062638,5.0
2016062639,9.0
2016062640,9.0
2016062641,0.0
2016062642,2.0
2016062643,14.0
2016062644,1.0
2016062645,12.0
2016062646,5.0
2016062649,8.0
2016062650,0.0
2016062651,0.0
2016062652,11.0
2016062653,8.0
2016062654,3.0
2016062655,7.0
2016062657,9.0
2016062658,14.0
2016062659,1.0
2016062660,0.0
2016062664,84.0
2016062665,4.0
2016062666,8.0
2016062667,11.0
2016062668,3.0
2016062669,20.0
2016062671,0.0
2016062673,3.0
2016062674,45.0
2016062676,2.0
2016062677,1.0
2016062678,36.0
2016062679,1.0
2016062680,1.0
2016062681,48.0
2016062682,5.0
2016062683,0.0
2016062685,1.0
2016062686,1.0
2016062687,7.0
2016062688,12.0
2016062689,0.0
2016062690,20.0
2016062720,0.0
2016062729,4.0
2016062768,0.0
2016062769,4.0
2016062775,30.0
2016062776,3.0
2016062777,0.0
2016062781,10.0
2016062782,0.0
2016062784,5.0
2016062786,7.0
2016062787,1.0
2016062788,4.0
2016062790,1.0
2016062792,3.0
2016062846,0.0
2016063100,5.0
2016063121,10.0
2016063127,12.0
2016063130,2.0
2016063141,1.0
2016063158,10.0
2016063171,7.0
2016063175,10.0
2016063181,0.0
2016063183,1.0
2016063184,3.0
2016063187,0.0
2016063189,3.0
2016063191,6.0
2016063192,6.0
2016063217,2.0
2016063471,0.0
2016063479,5.0
2016063480,0.0
2016063483,8.0
2016063484,21.0
2016063485,2.0
2016063486,60.0
2016063487,10.0
2016063488,10.0
2016063489,4.0
2016063490,1.0
2016063491,2.0
2016063492,3.0
2016063589,12.0
2016063864,1.0
2016063865,0.0
2016063866,66.0
2016063867,5.0
2016063868,2.0
2016063869,4.0
2016063872,4.0
2016063873,0.0
2016063874,15.0
2016063875,6.0
2016063877,7.0
2016063880,1.0
2016063881,18.0
2016063882,2.0
2016063883,13.0
2016063884,33.0
2016063885,2.0
2016063886,14.0
2016063887,4.0
2016063888,6.0
2016063889,0.0
2016063890,43.0
2016063891,16.0
2016063892,2.0
2016063893,1.0
2016063895,10.0
2016063909,13.0
2016063910,1.0
2016063911,3.0
2016063912,8.0
2016063913,6.0
2016063914,5.0
2016063916,28.0
2016063917,18.0
2016063918,17.0
2016063919,4.0
2016063920,0.0
2016063921,8.0
2016063922,0.0
2016063923,26.0
2016063924,0.0
2016063925,3.0
2016063927,1.0
2016063928,14.0
2016063930,1.0
2016063931,0.0
2016063932,72.0
2016063935,2.0
2016063936,10.0
2016063937,19.0
2016063938,24.0
2016063940,4.0
2016063944,10.0
2016063945,12.0
2016063946,0.0
2016063947,24.0
2016063948,0.0
2016063949,0.0
2016063950,1.0
2016063951,5.0
2016063952,2.0
2016063953,2.0
2016063954,5.0
2016063955,3.0
2016063956,5.0
2016063957,2.0
2016063958,19.0
2016063959,0.0
2016063960,0.0
2016063961,4.0
2016063962,25.0
2016063964,3.0
2016063965,0.0
2016063966,2.0
2016063967,2.0
2016063968,43.0
2016063970,1.0
2016063971,0.0
2016063972,0.0
2016063973,5.0
2016063975,21.0
2016063977,9.0
2016063978,10.0
2016063979,0.0
2016063980,5.0
2016063981,6.0
2016063982,0.0
2016063983,6.0
2016063984,2.0
2016063985,6.0
2016063986,2.0
2016063987,2.0
2016063988,4.0
2016063989,10.0
2016063990,2.0
2016063991,15.0
2016063992,5.0
2016063993,37.0
2016063994,0.0
2016063996,30.0
2016063997,33.0
2016063998,6.0
2016063999,47.0
2016064000,5.0
2016064001,2.0
2016064002,3.0
2016064003,3.0
2016064005,20.0
2016064006,0.0
2016064007,1.0
2016064009,6.0
2016064010,3.0
2016064012,0.0
2016064014,5.0
2016064016,14.0
2016064017,8.0
2016064018,5.0
2016064019,0.0
2016064021,68.0
2016064023,11.0
2016064024,20.0
2016064025,1.0
2016064026,8.0
2016064027,1.0
2016064028,2.0
2016064031,2.0
2016064032,7.0
2016064033,0.0
2016064034,10.0
2016064035,4.0
2016064036,1.0
2016064037,55.0
2016064038,0.0
2016064039,59.0
2016064040,0.0
2016064041,9.0
2016064043,13.0
2016064044,65.0
2016064045,0.0
2016064046,12.0
2016064047,16.0
2016064049,5.0
2016064050,11.0
2016064051,7.0
2016064052,0.0
2016064053,0.0
2016064054,3.0
2016064055,4.0
2016064056,3.0
2016064057,12.0
2016064058,0.0
2016064059,4.0
2016064060,14.0
2016064062,46.0
2016064063,9.0
2016064064,13.0
2016064065,3.0
2016064066,0.0
2016064067,4.0
2016064069,7.0
2016064070,2.0
2016064100,9.0
2016064103,10.0
2016064104,5.0
2016064105,5.0
2016064141,1.0
2016064143,3.0
2016064149,0.0
2016064150,0.0
2016064152,5.0
2016064155,0.0
2016064157,18.0
2016064159,5.0
2016064162,0.0
2016064163,0.0
2016064164,4.0
2016064166,64.0
2016064168,4.0
2016064170,0.0
2016064172,0.0
2016064179,0.0
2016064190,0.0
2016064469,1.0
2016064475,10.0
2016064478,3.0
2016064486,10.0
2016064504,9.0
2016064509,2.0
2016064519,0.0
2016064737,0.0
2016064816,0.0
2016064880,6.0
2016065265,1.0
2016065271,10.0
2016065285,10.0
2016065287,0.0
2016065291,0.0
2016065292,0.0
2016065321,1.0
2016065329,10.0
2016065336,10.0
2016065341,1.0
2016065502,2.0
2016065619,0.0
2016065620,0.0
2016065621,2.0
2016065622,0.0
2016065623,5.0
2016065625,0.0
2016065626,3.0
2016065627,4.0
2016065628,50.0
2016065629,13.0
2016065630,10.0
2016065631,31.0
2016065632,2.0
2016065633,2.0
2016065642,25.0
2016065643,2.0
2016065644,15.0
2016065646,8.0
2016065647,10.0
2016065648,10.0
2016065649,6.0
2016065650,5.0
2016065651,0.0
2016065652,37.0
2016065653,3.0
2016065654,2.0
2016065655,11.0
2016065656,33.0
2016065657,7.0
2016065658,0.0
2016065659,14.0
2016065660,8.0
2016065661,31.0
2016065662,7.0
2016065663,0.0
2016065665,2.0
2016065666,11.0
2016065668,0.0
2016065671,26.0
2016065672,5.0
2016065674,0.0
2016065676,13.0
2016065677,0.0
2016065679,3.0
2016065680,0.0
2016065681,9.0
2016065682,10.0
2016065683,0.0
2016065684,5.0
2016065686,66.0
2016065687,10.0
2016065688,5.0
2016065689,4.0
2016065690,29.0
2016065691,18.0
2016065692,52.0
2016065693,30.0
2016065695,15.0
2016065696,6.0
2016065697,9.0
2016065698,13.0
2016065699,12.0
2016065700,0.0
2016065702,0.0
2016065703,11.0
2016065704,0.0
2016065705,58.0
2016065707,3.0
2016065709,10.0
2016065710,1.0
2016065712,3.0
2016065713,0.0
2016065715,62.0
2016065716,10.0
2016065717,21.0
2016065718,14.0
2016065719,0.0
2016065720,0.0
2016065721,0.0
2016065723,1.0
2016065726,23.0
2016065727,9.0
2016065729,33.0
2016065730,0.0
2016065732,6.0
2016065733,1.0
2016065734,6.0
2016065735,33.0
2016065736,5.0
2016065767,0.0
2016065768,0.0
2016065780,1.0
2016065826,30.0
2016065899,0.0
2016065940,0.0
2016066043,4.0
2016066204,0.0
2016066209,0.0
2016066210,3.0
2016066213,0.0
2016066349,0.0
2016066369,38.0
2016066475,2.0
2016066482,0.0
2016066488,0.0
2016066489,4.0
2016066490,3.0
2016066513,1.0
2016066514,9.0
2016066515,1.0
2016066526,0.0
2016066530,0.0
2016066532,2.0
2016066533,52.0
2016066534,0.0
2016066687,0.0
2016066695,1.0
2016067032,1.0
2016067107,0.0
2016067113,5.0
2016067120,0.0
2016067261,0.0
2016067300,10.0
2016067304,0.0
2016067495,4.0
2016067496,0.0
2016067497,0.0
2016067498,2.0
2016067499,1.0
2016067548,0.0
2016067632,2.0
2016067648,10.0
2016067812,67.0
2016067815,14.0
2016067816,1.0
2016067817,2.0
2016067820,14.0
2016067822,7.0
2016067823,5.0
2016067824,10.0
2016067825,2.0
2016067826,5.0
2016067829,5.0
2016067830,0.0
2016067832,15.0
2016067833,1.0
2016067834,16.0
2016067835,0.0
2016067836,7.0
2016067837,5.0
2016067838,8.0
2016067839,25.0
2016067841,10.0
2016067842,0.0
2016067843,2.0
2016067844,3.0
2016067845,2.0
2016067846,30.0
2016067849,11.0
2016067851,16.0
2016067853,0.0
2016067854,6.0
2016067856,8.0
2016067857,15.0
2016067860,6.0
2016067861,1.0
2016067862,11.0
2016068206,0.0
2016068261,6.0
2016068262,10.0
2016068263,7.0
2016068264,10.0
2016068265,15.0
2016068267,0.0
2016068268,5.0
2016068269,10.0
2016068270,1.0
2016068271,7.0
2016068272,14.0
2016068273,31.0
2016068274,10.0
2016068275,6.0
2016068276,41.0
2016068279,30.0
2016068280,5.0
2016068281,13.0
2016068323,1.0
2016068325,10.0
2016068328,5.0
2016068342,3.0
2016068412,1.0
2016068417,4.0
2016068627,65.0
2016068638,15.0
2016068640,5.0
2016068641,4.0
2016068643,5.0
2016068644,20.0
2016068645,2.0
2016068646,38.0
2016068647,1.0
2016068648,22.0
2016068652,4.0
2016068653,10.0
2016068654,5.0
2016068655,3.0
2016068657,1.0
2016068658,4.0
2016068661,0.0
2016068662,4.0
2016068663,4.0
2016068664,55.0
2016068665,2.0
2016068666,3.0
2016068667,5.0
2016068669,19.0
2016068670,3.0
2016068671,30.0
2016068674,9.0
2016068675,6.0
2016068676,21.0
2016068677,10.0
2016068678,54.0
2016068680,2.0
2016068681,1.0
2016068682,2.0
2016068683,20.0
2016068684,5.0
2016068687,13.0
2016068688,6.0
2016068689,0.0
2016068690,1.0
2016068691,4.0
2016068692,3.0
2016068693,5.0
2016068694,11.0
2016068695,4.0
2016068696,0.0
2016068697,11.0
2016068698,3.0
2016068699,1.0
2016068700,12.0
2016068701,3.0
2016068705,6.0
2016068706,0.0
2016068707,10.0
2016068708,16.0
2016068710,11.0
2016068711,7.0
2016068712,5.0
2016068713,39.0
2016068720,21.0
2016068721,5.0
2016068722,14.0
2016068724,0.0
2016068725,4.0
2016068726,4.0
2016068727,31.0
2016068728,4.0
2016068729,0.0
2016068730,1.0
2016068731,0.0
2016068732,41.0
2016068733,3.0
2016068978,0.0
2016068983,45.0
2016069040,4.0
2016069041,0.0
2016069042,5.0
2016069043,1.0
2016069044,0.0
2016069046,37.0
2016069047,3.0
2016069104,10.0
2016069376,0.0
2016069391,1.0
2016069452,0.0
2016069544,0.0
2016069561,0.0
2016069563,0.0
2016069573,8.0
2016069608,1.0
2016069724,0.0
2016069736,0.0
2016069748,4.0
2016069887,2.0
2016069890,10.0
2016070215,67.0
2016070239,4.0
2016070240,11.0
2016070243,1.0
2016070244,13.0
2016070478,0.0
2016070496,6.0
2016070537,12.0
2016070622,29.0
2016070627,10.0
2016070628,0.0
2016070629,5.0
2016070630,4.0
2016070631,0.0
2016070632,11.0
2016070634,18.0
2016070636,39.0
2016070637,20.0
2016070638,18.0
2016070639,3.0
2016070640,3.0
2016070641,0.0
2016070642,40.0
2016070643,5.0
2016070644,0.0
2016070645,5.0
2016070646,2.0
2016070647,1.0
2016070648,7.0
2016070649,0.0
2016070650,0.0
2016070651,0.0
2016070652,2.0
2016070653,2.0
2016070654,2.0
2016070655,3.0
2016070657,7.0
2016070658,6.0
2016070659,30.0
2016070661,1.0
2016070663,0.0
2016070664,0.0
2016070666,0.0
2016070667,49.0
2016070668,6.0
2016070671,0.0
2016070674,0.0
2016070675,0.0
2016070676,10.0
2016070678,7.0
2016070679,0.0
2016070680,4.0
2016070681,25.0
2016070682,6.0
2016070683,7.0
2016070684,43.0
2016070685,0.0
2016070686,9.0
2016070687,15.0
2016070689,6.0
2016070690,3.0
2016070691,10.0
2016070692,62.0
2016070858,0.0
2016070871,10.0
2016070903,9.0
2016070905,0.0
2016071075,5.0
2016071076,1.0
2016071078,70.0
2016071079,23.0
2016071082,8.0
2016071084,0.0
2016071085,13.0
2016071086,1.0
2016071087,7.0
2016071090,3.0
2016071091,18.0
2016071092,4.0
2016071093,30.0
2016071094,19.0
2016071095,3.0
