CRN,TOT_RES_TM_min
2016082397,34.0
2016082398,3.0
2016082399,7.0
2016082400,30.0
2016082401,23.0
2016082403,57.0
2016082429,23.0
2016082434,18.0
2016082435,9.0
2016082437,9.0
2016082438,15.0
2016082442,10.0
2016082443,82.0
2016082444,0.0
2016082447,7.0
2016082450,2.0
2016082452,18.0
2016082453,15.0
2016082503,0.0
2016082506,20.0
2016082511,5.0
2016082842,5.0
2016082999,2.0
2016083157,19.0
2016083234,15.0
2016083308,0.0
2016083311,10.0
2016083337,35.0
2016083340,5.0
2016083341,13.0
2016083342,4.0
2016083343,35.0
2016083344,11.0
2016083345,10.0
2016083346,3.0
2016083348,0.0
2016083349,10.0
2016083575,8.0
2016083585,22.0
2016083631,15.0
2016083740,3.0
2016083741,57.0
2016083789,15.0
2016083793,0.0
2016083795,35.0
2016083799,14.0
2016083803,41.0
2016083804,0.0
2016083807,0.0
2016083820,37.0
2016083849,9.0
2016083863,10.0
2016083880,5.0
2016083920,1.0
2016083971,20.0
2016084086,17.0
2016084121,20.0
2016084122,0.0
2016084186,20.0
2016084188,43.0
2016084189,10.0
2016084191,43.0
2016084192,13.0
2016084195,0.0
2016084203,7.0
2016084206,23.0
2016084210,21.0
2016084219,26.0
2016084322,2.0
2016084408,13.0
2016084412,11.0
2016084413,25.0
2016084414,4.0
2016084416,0.0
2016084419,10.0
2016084420,12.0
2016084421,13.0
2016084422,5.0
2016084426,5.0
2016084427,14.0
2016084478,10.0
2016084561,7.0
2016084563,18.0
2016084564,45.0
2016084566,1.0
2016084567,5.0
2016084569,37.0
2016084573,12.0
2016084574,16.0
2016084575,5.0
2016084576,68.0
2016084577,59.0
2016084579,9.0
2016084580,32.0
2016084581,13.0
2016084582,31.0
2016084583,51.0
2016084587,7.0
2016084588,53.0
2016084589,37.0
2016084591,20.0
2016084593,15.0
2016084594,17.0
2016084595,10.0
2016084598,4.0
2016084599,17.0
2016084600,12.0
2016084601,3.0
2016084602,5.0
2016084603,31.0
2016084604,15.0
2016084605,6.0
2016084608,15.0
2016084609,15.0
2016084610,10.0
2016084611,5.0
2016084612,90.0
2016084614,95.0
2016084615,10.0
2016084616,2.0
2016084619,4.0
2016084620,18.0
2016084621,9.0
2016084622,10.0
2016084623,15.0
2016084625,20.0
2016084626,76.0
2016084627,13.0
2016084629,7.0
2016084631,20.0
2016084632,10.0
2016084633,10.0
2016084636,13.0
2016084637,6.0
2016084638,30.0
2016084641,94.0
2016084642,50.0
2016084643,5.0
2016084644,50.0
2016084645,18.0
2016084646,13.0
2016084648,38.0
2016084649,13.0
2016084650,6.0
2016084651,20.0
2016084653,9.0
2016084654,10.0
2016084655,22.0
2016084659,6.0
2016084660,20.0
2016084661,12.0
2016084662,2.0
2016084716,21.0
2016084727,10.0
2016084730,22.0
2016084733,0.0
2016084736,38.0
2016084738,42.0
2016084740,11.0
2016084741,5.0
2016084745,23.0
2016084750,17.0
2016084751,9.0
2016084752,17.0
2016084756,3.0
2016084759,13.0
2016084765,20.0
2016084770,19.0
2016084773,12.0
2016085022,15.0
2016085068,20.0
2016085070,9.0
2016085108,3.0
2016085111,5.0
2016085116,13.0
2016085450,5.0
2016085524,6.0
2016085811,4.0
2016085938,0.0
2016085939,34.0
2016085941,8.0
2016085942,27.0
2016085943,0.0
2016085945,6.0
2016085946,6.0
2016085947,18.0
2016085958,3.0
2016085981,9.0
2016085988,9.0
2016086004,60.0
2016086375,2.0
2016086385,11.0
2016086397,0.0
2016086400,11.0
2016086401,16.0
2016086409,18.0
2016086410,9.0
2016086414,8.0
2016086416,5.0
2016086423,10.0
2016086437,1.0
2016086440,12.0
2016086442,19.0
2016086443,70.0
2016086449,0.0
2016086451,39.0
2016086454,20.0
2016086457,6.0
2016086458,14.0
2016086462,22.0
2016086463,11.0
2016086747,13.0
2016086748,15.0
2016086749,3.0
2016086750,12.0
2016086751,5.0
2016086752,9.0
2016086754,20.0
2016086755,10.0
2016086756,10.0
2016086757,2.0
2016086758,15.0
2016086905,2.0
2016087061,3.0
2016087093,35.0
2016087127,1.0
2016087129,35.0
2016087130,17.0
2016087131,22.0
2016087132,13.0
2016087133,9.0
2016087134,28.0
2016087135,11.0
2016087137,10.0
2016087138,52.0
2016087140,20.0
2016087141,11.0
2016087142,7.0
2016087143,4.0
2016087144,30.0
2016087145,2.0
2016087146,6.0
2016087147,11.0
2016087150,30.0
2016087151,73.0
2016087152,13.0
2016087153,46.0
2016087154,2.0
2016087157,10.0
2016087159,37.0
2016087160,5.0
2016087161,13.0
2016087162,45.0
2016087163,20.0
2016087164,31.0
2016087165,35.0
2016087166,11.0
2016087167,23.0
2016087168,22.0
2016087169,4.0
2016087171,5.0
2016087172,34.0
2016087173,5.0
2016087174,5.0
2016087175,31.0
2016087177,23.0
2016087179,8.0
2016087180,5.0
2016087181,12.0
2016087182,41.0
2016087186,20.0
2016087187,10.0
2016087188,11.0
2016087189,10.0
2016087192,19.0
2016087194,61.0
2016087195,15.0
2016087196,9.0
2016087197,2.0
2016087198,9.0
2016087199,1.0
2016087200,0.0
2016087202,40.0
2016087203,35.0
2016087204,10.0
2016087205,28.0
2016087206,76.0
2016087207,22.0
2016087208,6.0
2016087209,85.0
2016087210,8.0
2016087211,8.0
2016087213,5.0
2016087215,30.0
2016087216,11.0
2016087217,19.0
2016087218,48.0
2016087219,15.0
2016087220,15.0
2016087223,30.0
2016087224,14.0
2016087225,43.0
2016087388,11.0
2016087420,2.0
2016087477,19.0
2016087478,18.0
2016087479,11.0
2016087614,3.0
2016087615,7.0
2016087617,4.0
2016087618,18.0
2016087619,3.0
2016087620,15.0
2016087622,1.0
2016087623,0.0
2016087624,92.0
2016087625,10.0
2016087627,0.0
2016087629,7.0
2016087631,14.0
2016087632,0.0
2016087633,7.0
2016087640,25.0
2016087641,17.0
2016087642,2.0
2016087644,10.0
2016087646,4.0
2016087647,25.0
2016087648,14.0
2016087650,15.0
2016087651,1.0
2016087652,7.0
2016087653,9.0
2016087656,8.0
2016087657,1.0
2016087658,8.0
2016087659,60.0
2016087660,0.0
2016087662,96.0
2016087663,26.0
2016087664,9.0
2016087665,21.0
2016087666,2.0
2016087667,69.0
2016087669,15.0
2016087670,30.0
2016087671,5.0
2016087672,71.0
2016087673,5.0
2016087674,23.0
2016087675,40.0
2016087677,8.0
2016087680,0.0
2016087683,20.0
2016087685,89.0
2016087686,20.0
2016087687,75.0
2016087688,2.0
2016087691,0.0
2016087692,39.0
2016087693,12.0
2016087694,0.0
2016087695,5.0
2016087696,28.0
2016087697,13.0
2016087698,30.0
2016087699,30.0
2016087702,0.0
2016087704,0.0
2016087705,20.0
2016087708,9.0
2016087709,15.0
2016087710,18.0
2016087712,58.0
2016087713,15.0
2016087714,39.0
2016087715,27.0
2016087716,6.0
2016087717,70.0
2016087718,8.0
2016087719,16.0
2016087720,5.0
2016087721,23.0
2016087963,4.0
2016088126,6.0
2016088136,3.0
2016088390,1.0
2016088439,0.0
2016088447,11.0
2016088454,15.0
2016088459,13.0
2016088495,15.0
2016088576,10.0
2016088598,19.0
2016088599,8.0
2016088601,7.0
2016088602,32.0
2016088603,35.0
2016088604,28.0
2016088606,6.0
2016088607,15.0
2016088608,20.0
2016088609,40.0
2016088610,1.0
2016088611,4.0
2016088613,26.0
2016088614,0.0
2016088615,4.0
2016088616,8.0
2016088617,15.0
2016088618,25.0
2016088619,0.0
2016088621,5.0
2016088622,10.0
2016088642,0.0
2016088659,6.0
2016088826,0.0
2016088827,11.0
2016088829,16.0
2016088864,6.0
2016089069,0.0
2016089112,24.0
2016089124,7.0
2016089127,0.0
2016089129,13.0
2016089394,6.0
2016089424,1.0
2016089463,4.0
2016089489,4.0
2016089538,13.0
2016089548,0.0
2016089550,7.0
2016089557,53.0
2016089558,28.0
2016089560,1.0
2016089575,16.0
2016089609,13.0
2016089899,31.0
2016089900,0.0
2016089901,5.0
2016089902,10.0
2016089903,3.0
2016089904,9.0
2016089905,5.0
2016089906,11.0
2016089907,17.0
2016089908,24.0
2016089909,13.0
2016089910,15.0
2016089911,8.0
2016089912,6.0
2016089913,5.0
2016089914,1.0
2016089915,73.0
2016089916,6.0
2016089917,3.0
2016089918,87.0
2016089919,52.0
2016089920,0.0
2016089922,4.0
2016089923,5.0
2016089925,15.0
2016089927,10.0
2016089928,16.0
2016089929,5.0
2016089932,3.0
2016089935,1.0
2016089936,21.0
2016089938,7.0
2016089939,7.0
2016089942,3.0
2016089943,12.0
2016089945,15.0
2016089947,4.0
2016089950,3.0
2016089951,20.0
2016089952,15.0
2016089953,6.0
2016089955,2.0
2016089956,67.0
2016089957,42.0
2016089958,37.0
2016089959,15.0
2016089960,20.0
2016089961,7.0
2016089962,7.0
2016089963,8.0
2016089964,14.0
2016089965,8.0
2016089966,0.0
2016090058,3.0
2016090192,10.0
2016090270,12.0
2016090271,12.0
2016090272,15.0
2016090274,37.0
2016090275,56.0
2016090276,6.0
2016090277,16.0
2016090278,50.0
2016090279,10.0
2016090280,0.0
2016090281,50.0
2016090282,14.0
2016090283,8.0
2016090285,6.0
2016090286,11.0
2016090287,28.0
2016090288,72.0
2016090291,22.0
2016090292,20.0
2016090321,11.0
2016090331,23.0
2016090627,17.0
2016090876,0.0
2016090881,34.0
2016090979,0.0
2016091051,1.0
2016091052,3.0
2016091053,6.0
2016091055,4.0
2016091056,5.0
2016091057,20.0
2016091058,20.0
2016091059,6.0
2016091061,50.0
2016091062,27.0
2016091065,25.0
2016091066,75.0
2016091068,10.0
2016091069,11.0
2016091143,4.0
2016091159,12.0
2016091178,32.0
2016091191,5.0
2016091194,24.0
2016091199,16.0
2016091228,21.0
2016091230,7.0
2016091232,11.0
2016091241,19.0
2016091248,4.0
2016091251,8.0
2016091268,23.0
2016091288,8.0
2016091291,13.0
2016091489,21.0
2016091606,42.0
2016091607,12.0
2016091608,40.0
2016091610,10.0
2016091611,8.0
2016091612,6.0
2016091613,15.0
2016091614,15.0
2016091615,8.0
2016091617,11.0
2016091618,26.0
2016091619,5.0
2016091620,5.0
2016091621,12.0
2016091623,15.0
2016091625,61.0
2016091626,29.0
2016091627,15.0
2016091628,5.0
2016091629,6.0
2016091630,12.0
2016091631,13.0
2016091632,1.0
2016091633,9.0
2016091635,7.0
2016091636,21.0
2016091637,60.0
2016091638,10.0
2016091639,19.0
2016091640,7.0
2016091642,15.0
2016091643,7.0
2016091646,23.0
2016091647,7.0
2016091648,65.0
2016091649,40.0
2016091650,10.0
2016091651,2.0
2016091652,80.0
2016091653,5.0
2016091654,5.0
2016091655,12.0
2016091657,6.0
2016091658,13.0
2016091659,9.0
2016091660,7.0
2016091661,38.0
2016091662,11.0
2016091663,2.0
2016091664,80.0
2016091665,9.0
2016091666,10.0
2016091667,42.0
2016091668,5.0
2016091669,67.0
2016091670,3.0
2016091671,14.0
2016091672,10.0
2016091673,8.0
2016091675,20.0
2016091677,20.0
2016091678,12.0
2016091679,10.0
2016091680,15.0
2016091681,20.0
2016091682,9.0
2016091683,10.0
2016091684,13.0
2016091685,0.0
2016091687,20.0
2016091689,20.0
2016091690,3.0
2016091691,26.0
2016091735,24.0
2016091736,51.0
2016091738,0.0
2016091862,17.0
2016091865,8.0
2016091868,11.0
2016091903,5.0
2016091910,18.0
2016091929,3.0
2016091955,6.0
2016092002,0.0
2016092028,51.0
2016092029,25.0
2016092030,18.0
2016092031,5.0
2016092034,8.0
2016092036,5.0
2016092037,8.0
2016092038,54.0
2016092039,3.0
2016092040,3.0
2016092042,7.0
2016092043,7.0
2016092044,1.0
2016092045,7.0
2016092047,2.0
2016092048,31.0
2016092049,11.0
2016092050,4.0
2016092051,18.0
2016092052,2.0
2016092053,35.0
2016092055,25.0
2016092056,21.0
2016092057,3.0
2016092058,25.0
2016092059,15.0
2016092060,12.0
2016092061,61.0
2016092062,34.0
2016092063,5.0
2016092064,13.0
2016092065,10.0
2016092066,6.0
2016092067,32.0
2016092068,35.0
2016092069,10.0
2016092070,30.0
2016092071,15.0
2016092072,45.0
2016092073,7.0
2016092074,25.0
2016092075,8.0
2016092076,8.0
2016092077,35.0
2016092079,5.0
2016092080,28.0
2016092081,5.0
2016092082,11.0
2016092083,10.0
2016092084,8.0
2016092085,10.0
2016092086,23.0
2016092087,13.0
2016092088,8.0
2016092089,10.0
2016092090,35.0
2016092091,10.0
2016092093,10.0
2016092094,28.0
2016092095,9.0
2016092096,6.0
2016092097,50.0
2016092098,5.0
2016092099,15.0
2016092101,24.0
2016092102,3.0
2016092103,0.0
2016092104,12.0
2016092105,0.0
2016092106,20.0
2016092107,5.0
2016092108,5.0
2016092109,14.0
2016092110,44.0
2016092111,11.0
2016092112,5.0
2016092113,12.0
2016092114,15.0
2016092116,29.0
2016092117,5.0
2016092119,30.0
2016092120,0.0
2016092121,4.0
2016092122,66.0
2016092123,8.0
2016092124,8.0
2016092125,13.0
2016092126,44.0
2016092127,10.0
2016092128,20.0
2016092129,6.0
2016092130,6.0
2016092131,10.0
2016092132,13.0
2016092133,50.0
2016092134,16.0
2016092135,8.0
2016092136,36.0
2016092137,0.0
2016092139,5.0
2016092140,5.0
2016092143,5.0
2016092144,5.0
2016092145,5.0
2016092146,0.0
2016092147,6.0
2016092148,4.0
2016092150,10.0
2016092153,6.0
2016092154,17.0
2016092156,50.0
2016092157,17.0
2016092158,2.0
2016092159,27.0
2016092160,45.0
2016092161,7.0
2016092163,30.0
2016092164,28.0
2016092166,6.0
2016092167,13.0
2016092168,58.0
2016092169,8.0
2016092170,16.0
2016092172,10.0
2016092173,49.0
2016092175,76.0
2016092176,48.0
2016092177,0.0
2016092178,23.0
2016092179,17.0
2016092180,8.0
2016092182,6.0
2016092183,4.0
2016092184,0.0
2016092189,15.0
2016092190,16.0
2016092191,4.0
2016092192,4.0
2016092193,60.0
2016092194,12.0
2016092195,16.0
2016092196,11.0
2016092197,7.0
2016092198,10.0
2016092199,10.0
2016092200,62.0
2016092201,10.0
2016092203,1.0
2016092204,21.0
2016092205,40.0
2016092206,8.0
2016092207,20.0
2016092514,21.0
2016092558,5.0
2016092559,5.0
2016092562,3.0
2016092662,38.0
2016092895,19.0
2016093093,27.0
2016093098,6.0
2016093099,5.0
2016093123,64.0
2016093127,32.0
2016093179,11.0
2016093190,2.0
2016093238,2.0
2016093328,5.0
2016093428,14.0
2016093782,6.0
2016093813,6.0
2016093819,15.0
2016093864,54.0
2016093873,11.0
2016093874,11.0
2016093879,18.0
2016093885,21.0
2016093891,14.0
2016093893,7.0
2016093895,3.0
2016093902,44.0
2016093905,6.0
2016093918,13.0
2016094124,7.0
2016094128,5.0
2016094132,15.0
2016094144,4.0
2016094259,7.0
2016094263,12.0
2016094278,36.0
2016094282,13.0
2016094283,0.0
2016094292,12.0
2016094299,10.0
2016094300,14.0
2016094321,2.0
2016094514,3.0
2016094590,15.0
2016094627,10.0
2016094635,8.0
2016094636,2.0
2016094644,0.0
2016094649,0.0
2016094653,23.0
2016094655,5.0
2016094657,28.0
2016094716,48.0
2016095061,5.0
2016095095,28.0
2016095351,16.0
2016095470,1.0
2016095543,33.0
2016095707,17.0
2016095808,3.0
2016096143,5.0
2016096287,40.0
2016096332,19.0
2016096333,16.0
2016096341,0.0
2016096346,15.0
2016096348,16.0
2016096351,5.0
2016096352,35.0
2016096362,19.0
2016096364,21.0
2016096368,10.0
2016096374,26.0
2016096375,19.0
2016096377,16.0
2016096378,22.0
2016096385,15.0
2016096613,15.0
2016096614,6.0
2016096615,10.0
2016096617,1.0
2016096618,30.0
2016096619,9.0
2016096620,0.0
2016096621,30.0
2016096622,17.0
2016096623,0.0
2016096624,30.0
2016096626,85.0
2016096627,35.0
2016096628,9.0
2016096629,5.0
2016096630,25.0
2016096633,20.0
2016096635,15.0
2016096636,69.0
2016096637,3.0
2016096638,10.0
2016096640,10.0
2016096641,4.0
2016096642,25.0
2016096643,27.0
2016096644,10.0
2016096645,15.0
2016096648,2.0
2016096649,5.0
2016096724,7.0
2016096748,23.0
2016096752,25.0
2016096764,5.0
2016096768,35.0
2016096770,18.0
2016096774,15.0
2016096788,14.0
2016096790,18.0
2016096795,22.0
2016096943,9.0
2016097005,3.0
2016097046,1.0
2016097047,89.0
2016097048,0.0
2016097049,2.0
2016097050,15.0
2016097051,12.0
2016097052,16.0
2016097053,26.0
2016097054,12.0
2016097055,5.0
2016097056,8.0
2016097057,1.0
2016097058,26.0
2016097060,37.0
2016097061,52.0
2016097062,2.0
2016097063,2.0
2016097064,15.0
2016097065,8.0
2016097066,9.0
2016097067,12.0
2016097068,0.0
2016097069,5.0
2016097070,8.0
2016097072,20.0
2016097073,82.0
2016097074,2.0
2016097075,14.0
2016097076,22.0
2016097077,59.0
2016097078,52.0
2016097079,10.0
2016097080,45.0
2016097082,5.0
2016097084,11.0
2016097085,50.0
2016097087,10.0
2016097088,6.0
2016097089,5.0
2016097092,12.0
2016097093,27.0
2016097094,2.0
2016097095,20.0
2016097096,3.0
2016097097,5.0
2016097098,30.0
2016097099,6.0
2016097100,35.0
2016097101,39.0
2016097106,15.0
2016097107,2.0
2016097111,13.0
2016097113,70.0
2016097115,4.0
2016097117,0.0
2016097118,0.0
2016097119,8.0
2016097120,15.0
2016097121,12.0
2016097122,12.0
2016097124,6.0
2016097125,20.0
2016097126,20.0
2016097128,11.0
2016097130,15.0
2016097131,20.0
2016097132,9.0
2016097133,8.0
2016097134,5.0
2016097135,14.0
2016097136,0.0
2016097137,4.0
2016097138,52.0
2016097141,4.0
2016097142,9.0
2016097145,1.0
2016097147,40.0
2016097149,5.0
2016097150,6.0
2016097151,11.0
2016097152,10.0
2016097155,30.0
2016097156,7.0
2016097157,45.0
2016097158,23.0
2016097159,4.0
2016097160,21.0
2016097161,40.0
2016097162,10.0
2016097163,5.0
2016097164,2.0
2016097165,17.0
2016097166,9.0
2016097167,7.0
2016097168,19.0
2016097169,5.0
2016097171,33.0
2016097172,8.0
2016097176,2.0
2016097177,75.0
2016097178,33.0
2016097179,18.0
2016097180,9.0
2016097181,6.0
2016097183,23.0
2016097184,7.0
2016097185,7.0
2016097186,19.0
2016097187,12.0
2016097188,68.0
2016097189,9.0
2016097190,33.0
2016097191,30.0
2016097192,10.0
2016097193,17.0
2016097194,38.0
2016097196,30.0
2016097197,11.0
2016097199,15.0
2016097200,6.0
2016097201,9.0
2016097202,10.0
2016097203,9.0
2016097204,16.0
2016097205,15.0
2016097206,73.0
2016097208,3.0
2016097303,3.0
2016097326,29.0
2016097337,27.0
2016097338,18.0
2016097345,0.0
2016097580,13.0
2016097581,21.0
2016097582,15.0
2016097585,15.0
2016097586,15.0
2016097587,52.0
2016097589,7.0
2016097590,4.0
2016097591,25.0
2016097592,10.0
2016097594,11.0
2016097595,26.0
2016097596,30.0
2016097597,32.0
2016097599,85.0
2016097600,50.0
2016097601,15.0
2016097603,52.0
2016097604,11.0
2016097605,26.0
2016097606,11.0
2016097607,0.0
2016097608,15.0
2016097609,25.0
2016097610,5.0
2016097611,4.0
2016097612,63.0
2016097614,35.0
2016097615,18.0
2016097616,20.0
2016097617,79.0
2016097619,10.0
2016097620,15.0
2016097621,25.0
2016097622,33.0
2016097623,3.0
2016097624,10.0
2016097626,8.0
2016097627,10.0
2016097628,35.0
2016097629,10.0
2016097630,27.0
2016097631,10.0
2016097632,44.0
2016097633,8.0
2016097635,61.0
2016097636,0.0
2016097638,71.0
2016097639,53.0
2016097640,27.0
2016097641,19.0
2016097642,7.0
2016097644,15.0
2016097645,16.0
2016097646,7.0
2016097647,18.0
2016097648,26.0
2016097649,10.0
2016097650,0.0
2016097651,14.0
2016097652,76.0
2016097654,6.0
2016097655,4.0
2016097656,4.0
2016097657,18.0
2016097658,39.0
2016097659,9.0
2016097660,10.0
2016097661,8.0
2016097662,4.0
2016097664,11.0
2016097665,20.0
2016097667,10.0
2016097669,18.0
2016097670,0.0
2016097671,29.0
2016097672,10.0
2016097673,13.0
2016097674,3.0
2016097675,2.0
2016097676,0.0
2016097677,34.0
2016097678,15.0
2016097681,6.0
2016097682,11.0
2016097683,25.0
2016097684,90.0
2016097685,41.0
2016097687,15.0
2016097688,25.0
2016097689,8.0
2016097690,5.0
2016097691,20.0
2016097692,9.0
2016097694,3.0
2016097695,9.0
2016097697,4.0
2016097698,11.0
2016097699,40.0
2016097703,10.0
2016097706,6.0
2016097709,5.0
2016097710,30.0
2016097711,40.0
2016097712,10.0
2016097713,59.0
2016097714,8.0
2016097715,7.0
2016097717,12.0
2016097718,25.0
2016097720,25.0
2016097721,60.0
2016097722,10.0
2016097723,0.0
2016097724,15.0
2016097725,60.0
2016097726,11.0
2016097727,10.0
2016097728,16.0
2016097729,28.0
2016097730,30.0
2016097731,4.0
2016097734,15.0
2016097735,5.0
2016097736,18.0
2016097739,1.0
2016097740,2.0
2016097741,11.0
2016097742,10.0
2016097743,6.0
2016097744,14.0
2016097745,10.0
2016097746,16.0
2016097747,4.0
2016097748,22.0
2016097749,17.0
2016097750,11.0
2016097751,7.0
2016097752,4.0
2016097753,5.0
2016097754,4.0
2016097755,12.0
2016097756,9.0
2016097757,5.0
2016097758,11.0
2016097759,6.0
2016097767,18.0
2016097941,6.0
2016098307,2.0
2016098406,2.0
2016098622,3.0
2016098747,6.0
2016098752,31.0
2016098767,14.0
2016098775,37.0
2016098777,29.0
2016098779,4.0
2016099031,2.0
2016099175,53.0
2016099179,22.0
2016099189,38.0
2016099205,17.0
2016099280,25.0
2016099478,80.0
2016099479,12.0
2016099481,25.0
2016099482,5.0
2016099483,0.0
2016099484,70.0
2016099485,5.0
2016099486,65.0
2016099487,6.0
2016099488,19.0
2016099489,26.0
2016099490,9.0
2016099491,58.0
2016099493,7.0
2016099494,13.0
2016099495,0.0
2016099496,7.0
2016099497,50.0
2016099499,5.0
2016099500,21.0
2016099502,27.0
2016099503,15.0
2016099504,5.0
2016099506,18.0
2016099507,1.0
2016099508,24.0
2016099509,40.0
2016099510,38.0
2016099511,36.0
2016099512,80.0
2016099513,3.0
2016099514,38.0
2016099516,80.0
2016099517,30.0
2016099518,9.0
2016099519,75.0
2016099521,2.0
2016099522,35.0
2016099523,20.0
2016099524,10.0
2016099525,65.0
2016099527,25.0
2016099529,21.0
2016099530,18.0
2016099531,10.0
2016099532,4.0
2016099534,35.0
2016099537,10.0
2016099538,15.0
2016099539,14.0
2016099540,50.0
2016099544,10.0
2016099545,4.0
2016099547,75.0
2016099548,24.0
2016099549,0.0
2016099550,8.0
2016099551,15.0
2016099552,2.0
2016099553,10.0
2016099554,37.0
2016099555,21.0
2016099557,9.0
2016099558,12.0
2016099559,27.0
2016099562,10.0
2016099563,5.0
2016099564,10.0
2016099565,4.0
2016099567,10.0
2016099568,14.0
2016099569,13.0
2016099570,17.0
2016099571,7.0
2016099572,14.0
2016099573,18.0
2016099574,16.0
2016099577,8.0
2016099578,38.0
2016099579,55.0
2016099580,5.0
2016099581,27.0
2016099582,90.0
2016099583,17.0
2016099584,10.0
2016099585,20.0
2016099586,30.0
2016099589,2.0
2016099590,40.0
2016099593,13.0
2016099594,95.0
2016099595,5.0
2016099596,1.0
2016099597,3.0
2016099609,11.0
2016099611,0.0
2016099614,29.0
2016099615,25.0
2016099616,8.0
2016099617,13.0
2016099618,31.0
2016099619,23.0
2016099620,10.0
2016099623,74.0
2016099624,4.0
2016099626,35.0
2016099627,65.0
2016099629,35.0
2016099631,2.0
2016099632,40.0
2016099633,25.0
2016099634,15.0
2016099637,4.0
2016099639,9.0
2016099640,15.0
2016099641,10.0
2016099642,8.0
2016099643,85.0
2016099645,11.0
2016099646,7.0
2016099647,3.0
2016099648,2.0
2016099650,11.0
2016099651,0.0
2016099652,0.0
2016099653,21.0
2016099654,10.0
2016099656,26.0
2016099657,5.0
2016099659,27.0
2016099660,9.0
2016099661,14.0
2016099662,4.0
2016099663,15.0
2016099664,1.0
2016099703,9.0
2016099741,0.0
2016099763,20.0
2016099938,17.0
2016100005,2.0
2016100079,53.0
2016100080,38.0
2016100081,9.0
2016100167,13.0
2016100174,28.0
2016100207,72.0
2016100208,22.0
2016100544,65.0
2016100549,12.0
2016100555,17.0
2016100567,23.0
2016100573,2.0
2016100574,0.0
2016100602,17.0
2016100606,8.0
2016100613,5.0
2016100616,13.0
2016100631,20.0
2016100660,2.0
2016100953,6.0
2016100968,48.0
2016101009,0.0
2016101041,4.0
2016101470,10.0
2016101514,4.0
2016101515,3.0
2016101545,2.0
2016101551,2.0
2016102072,15.0
2016102075,34.0
2016102097,6.0
2016102098,10.0
2016102109,2.0
2016102118,27.0
2016102119,0.0
2016102146,15.0
2016102151,45.0
2016102307,1.0
2016102323,1.0
2016102443,21.0
2016102452,6.0
2016102453,12.0
2016102465,3.0
2016102493,6.0
2016102538,6.0
2016102539,20.0
2016102540,50.0
2016102542,9.0
2016102546,21.0
2016102558,20.0
2016102559,30.0
2016102691,5.0
2016102728,13.0
2016102920,9.0
2016103014,8.0
2016103067,2.0
2016103084,1.0
2016103089,10.0
2016103093,2.0
2016103095,47.0
2016103097,6.0
2016103103,11.0
2016103104,0.0
2016103111,14.0
2016103112,13.0
2016103120,9.0
2016103121,9.0
2016103150,1.0
2016103248,7.0
2016103311,21.0
2016103339,27.0
2016103363,4.0
2016103364,21.0
2016103370,35.0
2016103371,13.0
2016103395,0.0
2016104172,4.0
2016104599,15.0
2016104684,15.0
2016104752,32.0
2016105009,2.0
2016105010,45.0
2016105011,19.0
2016105012,13.0
2016105014,13.0
2016105015,31.0
2016105057,2.0
2016105061,20.0
2016105091,14.0
2016105103,4.0
2016105105,5.0
2016105111,20.0
2016105118,16.0
2016105119,20.0
2016105123,3.0
2016105125,5.0
2016105132,13.0
2016105147,21.0
2016105148,7.0
2016105152,15.0
2016105157,10.0
2016105158,0.0
2016105164,5.0
2016105165,7.0
2016105171,7.0
2016105234,6.0
2016105377,1.0
2016105492,0.0
2016105493,4.0
2016105494,0.0
2016105496,9.0
2016105497,8.0
2016105498,6.0
2016105499,10.0
2016105500,5.0
2016105501,65.0
2016105502,27.0
2016105503,7.0
2016105505,5.0
2016105506,20.0
2016105507,77.0
2016105508,30.0
2016105510,16.0
2016105512,12.0
2016105513,15.0
2016105514,21.0
2016105515,50.0
2016105516,11.0
2016105517,15.0
2016105518,20.0
2016105519,53.0
2016105520,5.0
2016105521,25.0
2016105523,17.0
2016105524,5.0
2016105525,20.0
2016105527,15.0
2016105528,35.0
2016105529,25.0
2016105530,26.0
2016105531,0.0
2016105536,80.0
2016105537,11.0
2016105538,12.0
2016105539,35.0
2016105540,16.0
2016105541,5.0
2016105544,13.0
2016105546,7.0
2016105547,35.0
2016105548,5.0
2016105549,60.0
2016105550,0.0
2016105551,0.0
2016105554,35.0
2016105555,11.0
2016105557,15.0
2016105558,3.0
2016105559,2.0
2016105560,11.0
2016105561,34.0
2016105562,20.0
2016105563,10.0
2016105565,75.0
2016105567,7.0
2016105568,12.0
2016105569,20.0
2016105570,9.0
2016105571,3.0
2016105573,7.0
2016105574,3.0
2016105575,10.0
2016105576,16.0
2016105577,1.0
2016105578,28.0
2016105579,2.0
2016105580,14.0
2016105582,25.0
2016105583,4.0
2016105584,40.0
2016105585,15.0
2016105587,20.0
2016105588,77.0
2016105597,7.0
2016105599,17.0
2016105601,10.0
2016105602,5.0
2016105603,8.0
2016105605,2.0
2016105606,1.0
2016105608,13.0
2016105609,15.0
2016105610,9.0
2016105611,10.0
2016105612,6.0
2016105613,9.0
2016105614,2.0
2016105615,5.0
2016105616,5.0
2016105617,74.0
2016105618,0.0
2016105619,18.0
2016105620,12.0
2016105622,5.0
2016105624,6.0
2016105626,18.0
2016105627,6.0
2016105628,10.0
2016105630,8.0
2016105633,2.0
2016105634,6.0
2016105635,3.0
2016105636,4.0
2016105638,20.0
2016105639,12.0
2016105640,8.0
